rank,feature,importance
816,t07_kp20_x,0.00010262
817,t40_kp15_x,0.00010244
818,t18_kp32_x,0.00010055
819,t20_kp31_y,0.00009919
820,t55_kp10_x,0.00009670
821,t53_kp07_x,0.00009606
822,t52_kp24_x,0.00009604
823,t53_kp26_x,0.00009566
824,t56_kp05_x,0.00009553
825,t13_kp19_x,0.00009531
826,t31_kp15_x,0.00009508
827,t47_kp12_y,0.00009508
828,t25_kp22_x,0.00009504
829,t51_kp09_x,0.00009496
830,t45_kp24_y,0.00009496
831,t53_kp10_x,0.00009493
832,t57_kp23_x,0.00009493
833,t23_kp26_x,0.00009489
834,t24_kp04_x,0.00009489
835,t12_kp04_x,0.00009486
836,t37_kp21_x,0.00009486
837,t04_kp15_x,0.00009485
838,t24_kp05_x,0.00009484
839,t27_kp12_x,0.00009462
840,t58_kp28_x,0.00009457
841,t18_kp30_y,0.00009449
842,t03_kp23_x,0.00009447
843,t34_kp13_y,0.00009446
844,t44_kp03_y,0.00009439
845,t07_kp02_y,0.00009438
846,t37_kp15_y,0.00009437
847,t30_kp07_y,0.00009433
848,t21_kp21_x,0.00009433
849,t36_kp05_y,0.00009432
850,t31_kp28_y,0.00009427
851,t50_kp25_y,0.00009426
852,t43_kp06_y,0.00009425
853,t58_kp06_x,0.00009410
854,t21_kp17_x,0.00009409
855,t56_kp07_x,0.00009405
856,t56_kp00_x,0.00009403
857,t48_kp06_y,0.00009392
858,t54_kp23_x,0.00009375
859,t28_kp22_x,0.00009337
860,t45_kp00_x,0.00009334
861,t22_kp06_x,0.00009322
862,t23_kp07_x,0.00009320
863,t42_kp26_x,0.00009274
864,t16_kp23_x,0.00009257
865,t23_kp29_y,0.00009256
866,t14_kp00_x,0.00009254
867,t24_kp19_x,0.00009236
868,t31_kp01_x,0.00009229
869,t11_kp22_x,0.00009221
870,t58_kp19_x,0.00009219
871,t27_kp10_x,0.00009214
872,t50_kp01_x,0.00009207
873,t10_kp32_x,0.00009180
874,t47_kp05_x,0.00009169
875,t21_kp15_x,0.00009166
876,t43_kp29_x,0.00009128
877,t40_kp27_x,0.00009112
878,t36_kp03_x,0.00009111
879,t06_kp32_x,0.00009095
880,t30_kp18_x,0.00009093
881,t22_kp15_x,0.00009090
882,t09_kp30_x,0.00009018
883,t23_kp09_x,0.00008963
884,t42_kp19_x,0.00008954
885,t39_kp16_x,0.00008901
886,t50_kp12_y,0.00008684
887,t44_kp01_y,0.00008433
888,t03_kp20_x,0.00008208
889,t34_kp05_y,0.00008067
890,t42_kp07_x,0.00008043
891,t02_kp27_x,0.00008038
892,t41_kp00_x,0.00008020
893,t51_kp15_y,0.00008020
894,t46_kp20_x,0.00007984
895,t56_kp02_x,0.00007980
896,t54_kp25_x,0.00007975
897,t51_kp22_x,0.00007975
898,t37_kp08_x,0.00007974
899,t23_kp28_y,0.00007964
900,t29_kp06_x,0.00007962
901,t25_kp04_x,0.00007959
902,t38_kp25_x,0.00007956
903,t40_kp12_x,0.00007953
904,t46_kp08_x,0.00007951
905,t07_kp09_x,0.00007944
906,t17_kp25_x,0.00007940
907,t36_kp21_x,0.00007938
908,t14_kp21_x,0.00007937
909,t45_kp15_x,0.00007936
910,t49_kp20_y,0.00007933
911,t25_kp29_y,0.00007932
912,t42_kp18_x,0.00007930
913,t38_kp16_y,0.00007917
914,t38_kp07_y,0.00007916
915,t11_kp28_x,0.00007914
916,t39_kp09_y,0.00007912
917,t02_kp03_y,0.00007912
918,t55_kp15_y,0.00007910
919,t58_kp26_x,0.00007910
920,t50_kp14_y,0.00007908
921,t33_kp20_y,0.00007903
922,t54_kp14_y,0.00007901
923,t24_kp12_x,0.00007898
924,t33_kp16_y,0.00007896
925,t25_kp04_y,0.00007894
926,t08_kp21_x,0.00007888
927,t35_kp05_y,0.00007880
928,t00_kp10_x,0.00007877
929,t07_kp16_x,0.00007876
930,t16_kp11_x,0.00007874
931,t34_kp32_x,0.00007874
932,t39_kp00_x,0.00007872
933,t39_kp01_x,0.00007872
934,t03_kp22_x,0.00007866
935,t30_kp04_x,0.00007865
936,t14_kp20_x,0.00007864
937,t11_kp11_x,0.00007861
938,t33_kp01_x,0.00007842
939,t31_kp03_x,0.00007842
940,t10_kp02_x,0.00007822
941,t43_kp00_x,0.00007821
942,t03_kp17_x,0.00007819
943,t21_kp06_x,0.00007817
944,t49_kp24_y,0.00007811
945,t24_kp06_x,0.00007807
946,t04_kp05_x,0.00007800
947,t59_kp03_x,0.00007800
948,t01_kp11_x,0.00007799
949,t25_kp21_x,0.00007798
950,t33_kp26_x,0.00007764
951,t09_kp00_x,0.00007748
952,t20_kp06_x,0.00007748
953,t56_kp28_x,0.00007745
954,t01_kp22_x,0.00007737
955,t52_kp15_x,0.00007729
956,t26_kp03_x,0.00007716
957,t40_kp24_x,0.00007702
958,t27_kp00_x,0.00007686
959,t33_kp17_x,0.00007677
960,t35_kp21_x,0.00007676
961,t18_kp18_x,0.00007673
962,t57_kp16_x,0.00007669
963,t41_kp22_x,0.00007669
964,t03_kp21_x,0.00007666
965,t27_kp30_y,0.00007663
966,t20_kp30_x,0.00007654
967,t18_kp29_x,0.00007634
968,t20_kp05_x,0.00007621
969,t53_kp27_x,0.00007615
970,t38_kp26_x,0.00007566
971,t25_kp15_x,0.00007564
972,t43_kp07_x,0.00007559
973,t30_kp00_x,0.00007508
974,t59_kp29_x,0.00007373
975,t56_kp25_y,0.00007096
976,t52_kp12_y,0.00007067
977,t13_kp22_x,0.00006834
978,t58_kp03_y,0.00006699
979,t39_kp25_y,0.00006450
980,t56_kp17_y,0.00006430
981,t23_kp08_x,0.00006413
982,t45_kp25_x,0.00006409
983,t10_kp17_x,0.00006405
984,t48_kp09_x,0.00006402
985,t15_kp23_x,0.00006401
986,t45_kp03_x,0.00006400
987,t34_kp25_x,0.00006395
988,t06_kp10_x,0.00006389
989,t19_kp03_x,0.00006389
990,t34_kp30_y,0.00006388
991,t35_kp01_x,0.00006388
992,t51_kp16_x,0.00006385
993,t31_kp32_x,0.00006385
994,t37_kp22_y,0.00006383
995,t43_kp06_x,0.00006382
996,t36_kp30_y,0.00006382
997,t23_kp09_y,0.00006381
998,t02_kp10_x,0.00006381
999,t30_kp10_x,0.00006380
1000,t49_kp06_x,0.00006379
1001,t57_kp22_x,0.00006378
1002,t37_kp07_x,0.00006377
1003,t53_kp20_x,0.00006377
1004,t25_kp07_x,0.00006376
1005,t54_kp22_x,0.00006376
1006,t24_kp21_x,0.00006375
1007,t07_kp21_x,0.00006375
1008,t00_kp13_x,0.00006374
1009,t38_kp09_x,0.00006374
1010,t41_kp07_x,0.00006374
1011,t09_kp15_x,0.00006373
1012,t56_kp27_x,0.00006373
1013,t41_kp11_x,0.00006373
1014,t03_kp25_x,0.00006373
1015,t27_kp05_x,0.00006372
1016,t57_kp18_x,0.00006372
1017,t00_kp27_x,0.00006371
1018,t37_kp20_y,0.00006371
1019,t04_kp11_x,0.00006371
1020,t15_kp25_x,0.00006370
1021,t33_kp11_y,0.00006365
1022,t47_kp18_x,0.00006364
1023,t43_kp23_y,0.00006364
1024,t09_kp09_x,0.00006363
1025,t24_kp30_y,0.00006360
1026,t26_kp02_y,0.00006359
1027,t36_kp10_y,0.00006359
1028,t18_kp29_y,0.00006358
1029,t25_kp03_y,0.00006358
1030,t59_kp04_x,0.00006357
1031,t28_kp08_y,0.00006356
1032,t27_kp06_y,0.00006355
1033,t59_kp23_x,0.00006354
1034,t27_kp28_y,0.00006352
1035,t35_kp10_y,0.00006349
1036,t43_kp13_y,0.00006348
1037,t52_kp17_y,0.00006347
1038,t59_kp25_y,0.00006347
1039,t51_kp19_y,0.00006346
1040,t47_kp32_x,0.00006337
1041,t50_kp24_x,0.00006336
1042,t27_kp32_x,0.00006334
1043,t25_kp00_x,0.00006329
1044,t11_kp09_x,0.00006328
1045,t36_kp22_x,0.00006328
1046,t51_kp11_x,0.00006326
1047,t22_kp04_x,0.00006323
1048,t35_kp00_x,0.00006323
1049,t33_kp06_x,0.00006323
1050,t07_kp26_x,0.00006322
1051,t27_kp16_x,0.00006321
1052,t00_kp06_x,0.00006321
1053,t42_kp17_x,0.00006321
1054,t10_kp15_x,0.00006317
1055,t23_kp01_x,0.00006304
1056,t43_kp20_x,0.00006302
1057,t32_kp06_x,0.00006296
1058,t44_kp28_x,0.00006292
1059,t28_kp27_x,0.00006287
1060,t49_kp00_x,0.00006275
1061,t09_kp26_x,0.00006273
1062,t31_kp23_x,0.00006269
1063,t08_kp19_x,0.00006268
1064,t05_kp08_x,0.00006266
1065,t11_kp27_x,0.00006260
1066,t15_kp16_x,0.00006247
1067,t05_kp06_x,0.00006221
1068,t12_kp23_x,0.00006221
1069,t55_kp25_x,0.00006219
1070,t04_kp28_x,0.00006213
1071,t59_kp00_x,0.00006212
1072,t38_kp18_x,0.00006208
1073,t19_kp10_x,0.00006207
1074,t10_kp13_x,0.00006171
1075,t16_kp05_x,0.00006165
1076,t45_kp08_x,0.00006155
1077,t47_kp19_x,0.00006141
1078,t22_kp23_x,0.00006141
1079,t41_kp10_x,0.00006114
1080,t53_kp01_x,0.00006016
1081,t56_kp26_y,0.00005653
1082,t18_kp00_x,0.00005534
1083,t51_kp31_x,0.00005056
1084,t10_kp16_x,0.00004958
1085,t39_kp05_x,0.00004878
1086,t55_kp24_x,0.00004847
1087,t35_kp13_y,0.00004829
1088,t33_kp12_x,0.00004829
1089,t36_kp13_x,0.00004828
1090,t37_kp16_x,0.00004826
1091,t49_kp01_y,0.00004821
1092,t40_kp05_x,0.00004819
1093,t55_kp07_y,0.00004819
1094,t23_kp22_x,0.00004818
1095,t16_kp25_x,0.00004817
1096,t45_kp02_x,0.00004813
1097,t08_kp06_x,0.00004812
1098,t18_kp12_x,0.00004811
1099,t41_kp23_x,0.00004809
1100,t45_kp04_x,0.00004807
1101,t58_kp24_x,0.00004806
1102,t48_kp12_x,0.00004806
1103,t31_kp07_x,0.00004805
1104,t30_kp06_x,0.00004805
1105,t56_kp21_y,0.00004804
1106,t33_kp05_x,0.00004804
1107,t37_kp09_x,0.00004804
1108,t21_kp22_x,0.00004804
1109,t01_kp18_x,0.00004803
1110,t30_kp08_x,0.00004803
1111,t26_kp25_x,0.00004802
1112,t03_kp30_x,0.00004802
1113,t36_kp30_x,0.00004801
1114,t38_kp05_x,0.00004801
1115,t32_kp03_x,0.00004801
1116,t30_kp20_x,0.00004800
1117,t34_kp21_x,0.00004800
1118,t19_kp32_x,0.00004799
1119,t27_kp06_x,0.00004799
1120,t30_kp11_x,0.00004799
1121,t29_kp21_x,0.00004799
1122,t31_kp06_x,0.00004799
1123,t01_kp17_x,0.00004799
1124,t22_kp30_x,0.00004799
1125,t34_kp02_x,0.00004799
1126,t59_kp16_y,0.00004798
1127,t51_kp08_x,0.00004798
1128,t59_kp15_x,0.00004798
1129,t12_kp16_x,0.00004798
1130,t36_kp04_x,0.00004798
1131,t44_kp25_x,0.00004797
1132,t48_kp24_y,0.00004796
1133,t54_kp07_x,0.00004792
1134,t56_kp09_x,0.00004790
1135,t48_kp20_y,0.00004789
1136,t35_kp17_y,0.00004787
1137,t53_kp24_x,0.00004786
1138,t36_kp11_y,0.00004786
1139,t55_kp12_y,0.00004783
1140,t52_kp25_y,0.00004782
1141,t46_kp04_x,0.00004782
1142,t40_kp04_y,0.00004781
1143,t44_kp03_x,0.00004776
1144,t11_kp04_x,0.00004769
1145,t26_kp23_x,0.00004766
1146,t37_kp11_x,0.00004764
1147,t53_kp09_x,0.00004762
1148,t18_kp08_x,0.00004762
1149,t09_kp22_x,0.00004760
1150,t05_kp15_x,0.00004759
1151,t07_kp01_x,0.00004758
1152,t49_kp00_y,0.00004755
1153,t33_kp13_y,0.00004748
1154,t20_kp15_x,0.00004748
1155,t55_kp28_x,0.00004738
1156,t58_kp29_y,0.00004729
1157,t58_kp29_x,0.00004726
1158,t52_kp10_x,0.00004725
1159,t21_kp13_x,0.00004723
1160,t40_kp22_x,0.00004721
1161,t15_kp20_x,0.00004721
1162,t09_kp05_x,0.00004720
1163,t33_kp07_x,0.00004719
1164,t17_kp04_x,0.00004718
1165,t24_kp13_x,0.00004716
1166,t31_kp15_y,0.00004709
1167,t00_kp25_x,0.00004693
1168,t30_kp17_x,0.00004687
1169,t08_kp05_x,0.00004686
1170,t41_kp32_x,0.00004685
1171,t04_kp18_x,0.00004685
1172,t06_kp30_x,0.00004684
1173,t53_kp00_y,0.00004683
1174,t05_kp04_x,0.00004682
1175,t52_kp07_x,0.00004681
1176,t37_kp05_x,0.00004661
1177,t11_kp25_x,0.00004645
1178,t29_kp26_x,0.00004643
1179,t43_kp09_y,0.00004599
1180,t07_kp05_x,0.00004531
1181,t34_kp18_x,0.00004271
1182,t53_kp19_y,0.00003992
1183,t01_kp12_x,0.00003705
1184,t57_kp25_y,0.00003548
1185,t24_kp01_y,0.00003535
1186,t15_kp09_x,0.00003314
1187,t45_kp06_y,0.00003287
1188,t26_kp15_x,0.00003271
1189,t28_kp06_x,0.00003260
1190,t37_kp26_x,0.00003250
1191,t00_kp00_y,0.00003249
1192,t16_kp17_x,0.00003248
1193,t11_kp32_x,0.00003245
1194,t28_kp00_x,0.00003240
1195,t18_kp26_x,0.00003230
1196,t01_kp15_x,0.00003229
1197,t37_kp15_x,0.00003228
1198,t36_kp01_x,0.00003227
1199,t40_kp28_x,0.00003226
1200,t17_kp08_x,0.00003226
1201,t05_kp24_x,0.00003224
1202,t19_kp30_x,0.00003223
1203,t27_kp19_x,0.00003221
1204,t37_kp22_x,0.00003221
1205,t30_kp23_x,0.00003221
1206,t29_kp18_x,0.00003220
1207,t17_kp18_x,0.00003220
1208,t58_kp00_y,0.00003219
1209,t43_kp09_x,0.00003218
1210,t43_kp05_x,0.00003217
1211,t26_kp01_x,0.00003215
1212,t29_kp30_x,0.00003214
1213,t01_kp21_y,0.00003214
1214,t04_kp26_x,0.00003214
1215,t34_kp27_x,0.00003213
1216,t31_kp20_x,0.00003213
1217,t39_kp32_x,0.00003213
1218,t20_kp25_x,0.00003213
1219,t01_kp32_x,0.00003213
1220,t34_kp08_x,0.00003213
1221,t02_kp08_x,0.00003213
1222,t15_kp11_x,0.00003212
1223,t32_kp09_x,0.00003212
1224,t39_kp04_x,0.00003212
1225,t34_kp06_x,0.00003212
1226,t51_kp07_x,0.00003212
1227,t29_kp11_x,0.00003212
1228,t28_kp23_x,0.00003212
1229,t00_kp30_y,0.00003212
1230,t01_kp32_y,0.00003212
1231,t29_kp00_y,0.00003211
1232,t03_kp12_x,0.00003211
1233,t56_kp24_x,0.00003210
1234,t58_kp04_x,0.00003210
1235,t25_kp10_y,0.00003209
1236,t35_kp22_y,0.00003209
1237,t00_kp01_y,0.00003208
1238,t29_kp30_y,0.00003207
1239,t32_kp29_y,0.00003207
1240,t35_kp17_x,0.00003206
1241,t43_kp01_y,0.00003205
1242,t12_kp21_x,0.00003194
1243,t38_kp12_x,0.00003186
1244,t13_kp04_x,0.00003182
1245,t29_kp12_x,0.00003180
1246,t14_kp15_y,0.00003164
1247,t11_kp12_x,0.00003164
1248,t33_kp03_x,0.00003164
1249,t41_kp11_y,0.00003139
1250,t39_kp27_x,0.00003137
1251,t03_kp13_y,0.00003036
1252,t02_kp12_y,0.00002973
1253,t37_kp20_x,0.00002887
1254,t28_kp03_y,0.00002862
1255,t35_kp00_y,0.00002855
1256,t40_kp32_x,0.00002808
1257,t49_kp05_x,0.00002742
1258,t40_kp16_x,0.00002713
1259,t50_kp06_x,0.00002651
1260,t17_kp13_x,0.00002650
1261,t24_kp03_x,0.00002593
1262,t56_kp12_y,0.00002547
1263,t37_kp06_x,0.00002522
1264,t42_kp10_x,0.00002520
1265,t00_kp22_y,0.00002519
1266,t06_kp29_y,0.00002431
1267,t52_kp02_y,0.00002429
1268,t24_kp27_x,0.00002402
1269,t39_kp11_y,0.00002318
1270,t03_kp31_x,0.00002314
1271,t09_kp14_x,0.00002314
1272,t27_kp14_y,0.00002212
1273,t41_kp01_y,0.00002177
1274,t39_kp01_y,0.00002126
1275,t57_kp03_y,0.00002014
1276,t34_kp25_y,0.00001950
1277,t16_kp08_x,0.00001797
1278,t54_kp08_y,0.00001786
1279,t01_kp20_x,0.00001754
1280,t20_kp10_x,0.00001628
1281,t16_kp20_y,0.00001627
1282,t45_kp23_x,0.00001623
1283,t03_kp15_y,0.00001619
1284,t09_kp17_x,0.00001618
1285,t13_kp19_y,0.00001618
1286,t06_kp25_x,0.00001617
1287,t32_kp31_x,0.00001617
1288,t21_kp20_x,0.00001617
1289,t46_kp17_y,0.00001616
1290,t46_kp06_y,0.00001616
1291,t03_kp15_x,0.00001616
1292,t00_kp19_y,0.00001615
1293,t23_kp21_x,0.00001615
1294,t55_kp10_y,0.00001615
1295,t56_kp04_x,0.00001614
1296,t08_kp04_x,0.00001614
1297,t14_kp16_y,0.00001614
1298,t53_kp01_y,0.00001614
1299,t20_kp00_x,0.00001614
1300,t19_kp28_x,0.00001614
1301,t58_kp06_y,0.00001614
1302,t13_kp00_x,0.00001614
1303,t40_kp00_x,0.00001614
1304,t02_kp16_x,0.00001613
1305,t54_kp05_y,0.00001613
1306,t05_kp19_x,0.00001613
1307,t08_kp02_x,0.00001613
1308,t14_kp11_x,0.00001613
1309,t54_kp16_y,0.00001613
1310,t57_kp08_y,0.00001613
1311,t38_kp29_x,0.00001613
1312,t57_kp10_x,0.00001613
1313,t11_kp08_x,0.00001613
1314,t25_kp23_x,0.00001613
1315,t13_kp20_x,0.00001613
1316,t18_kp17_x,0.00001613
1317,t39_kp21_x,0.00001613
1318,t01_kp08_x,0.00001613
1319,t39_kp26_x,0.00001613
1320,t02_kp15_x,0.00001613
1321,t06_kp11_y,0.00001613
1322,t51_kp17_y,0.00001612
1323,t52_kp23_x,0.00001612
1324,t30_kp17_y,0.00001612
1325,t23_kp32_y,0.00001611
1326,t55_kp19_y,0.00001609
1327,t18_kp19_y,0.00001609
1328,t13_kp15_y,0.00001606
1329,t34_kp19_x,0.00001606
1330,t21_kp31_x,0.00001604
1331,t35_kp06_x,0.00001602
1332,t47_kp19_y,0.00001600
1333,t38_kp28_x,0.00001600
1334,t49_kp25_y,0.00001595
1335,t53_kp15_x,0.00001512
1336,t29_kp10_y,0.00001490
1337,t05_kp09_y,0.00001487
1338,t46_kp32_x,0.00001487
1339,t28_kp24_x,0.00001486
1340,t57_kp02_y,0.00001486
1341,t13_kp03_x,0.00001485
1342,t09_kp19_x,0.00001475
1343,t39_kp13_y,0.00001472
1344,t50_kp27_x,0.00001460
1345,t02_kp13_x,0.00001459
1346,t31_kp05_y,0.00001458
1347,t54_kp13_x,0.00001457
1348,t55_kp26_x,0.00001451
1349,t48_kp06_x,0.00001441
1350,t51_kp29_x,0.00001441
1351,t38_kp26_y,0.00001441
1352,t59_kp27_y,0.00001440
1353,t17_kp23_x,0.00001440
1354,t44_kp24_x,0.00001422
1355,t14_kp23_x,0.00001418
1356,t54_kp29_x,0.00001397
1357,t31_kp31_x,0.00001397
1358,t29_kp16_x,0.00001395
1359,t18_kp32_y,0.00001394
1360,t37_kp09_y,0.00001391
1361,t50_kp18_x,0.00001390
1362,t46_kp14_y,0.00001389
1363,t30_kp32_x,0.00001389
1364,t26_kp10_x,0.00001389
1365,t35_kp03_y,0.00001388
1366,t04_kp16_y,0.00001388
1367,t16_kp30_x,0.00001388
1368,t04_kp04_x,0.00001388
1369,t11_kp19_x,0.00001363
1370,t44_kp25_y,0.00001356
1371,t29_kp14_y,0.00001356
1372,t35_kp20_x,0.00001351
1373,t26_kp29_x,0.00001351
1374,t22_kp15_y,0.00001351
1375,t41_kp10_y,0.00001350
1376,t22_kp13_y,0.00001350
1377,t46_kp03_y,0.00001303
1378,t35_kp28_y,0.00001301
1379,t38_kp04_x,0.00001299
1380,t10_kp18_y,0.00001297
1381,t34_kp27_y,0.00001297
1382,t16_kp29_y,0.00001296
1383,t15_kp13_y,0.00001296
1384,t08_kp24_x,0.00001266
1385,t40_kp26_y,0.00001225
1386,t21_kp27_x,0.00001223
1387,t19_kp00_x,0.00001220
1388,t28_kp02_x,0.00001217
1389,t28_kp29_x,0.00001216
1390,t57_kp32_x,0.00001216
1391,t33_kp21_y,0.00001215
1392,t23_kp13_y,0.00001215
1393,t33_kp14_y,0.00001087
1394,t37_kp06_y,0.00001081
1395,t46_kp25_x,0.00001053
1396,t13_kp05_x,0.00000904
1397,t25_kp15_y,0.00000810
1398,t01_kp01_x,0.00000693
1399,t00_kp28_x,0.00000635
1400,t01_kp30_x,0.00000621
1401,t54_kp02_y,0.00000535
1402,t15_kp08_x,0.00000533
1403,t54_kp06_y,0.00000401
1404,t59_kp08_y,0.00000400
1405,t54_kp12_y,0.00000398
1406,t31_kp24_x,0.00000333
1407,t58_kp12_y,0.00000320
1408,t53_kp08_y,0.00000319
1409,t57_kp07_y,0.00000318
1410,t19_kp12_x,0.00000265
1411,t58_kp08_y,0.00000264
1412,t14_kp10_x,0.00000263
1413,t43_kp08_y,0.00000225
1414,t23_kp12_x,0.00000225
1415,t20_kp12_x,0.00000225
1416,t01_kp28_x,0.00000196
1417,t17_kp12_x,0.00000196
1418,t51_kp06_y,0.00000174
1419,t00_kp22_x,0.00000155
1420,t49_kp03_y,0.00000141
1421,t15_kp06_x,0.00000130
1422,t53_kp04_y,0.00000129
1423,t57_kp10_y,0.00000128
1424,t26_kp26_x,0.00000118
1425,t26_kp28_x,0.00000101
1426,t14_kp14_x,0.00000000
1427,t14_kp13_y,0.00000000
1428,t14_kp13_x,0.00000000
1429,t14_kp24_x,0.00000000
1430,t14_kp23_y,0.00000000
1431,t53_kp27_y,0.00000000
1432,t20_kp20_x,0.00000000
1433,t53_kp26_y,0.00000000
1434,t20_kp23_x,0.00000000
1435,t53_kp29_x,0.00000000
1436,t19_kp32_y,0.00000000
1437,t14_kp16_x,0.00000000
1438,t53_kp29_y,0.00000000
1439,t20_kp22_y,0.00000000
1440,t53_kp30_x,0.00000000
1441,t20_kp22_x,0.00000000
1442,t53_kp30_y,0.00000000
1443,t53_kp31_x,0.00000000
1444,t20_kp20_y,0.00000000
1445,t53_kp32_x,0.00000000
1446,t19_kp24_y,0.00000000
1447,t53_kp22_x,0.00000000
1448,t19_kp25_x,0.00000000
1449,t19_kp25_y,0.00000000
1450,t14_kp14_y,0.00000000
1451,t19_kp26_x,0.00000000
1452,t20_kp21_y,0.00000000
1453,t20_kp21_x,0.00000000
1454,t53_kp25_x,0.00000000
1455,t53_kp25_y,0.00000000
1456,t53_kp31_y,0.00000000
1457,t14_kp09_x,0.00000000
1458,t19_kp22_y,0.00000000
1459,t14_kp27_x,0.00000000
1460,t19_kp23_x,0.00000000
1461,t20_kp25_y,0.00000000
1462,t14_kp26_y,0.00000000
1463,t14_kp26_x,0.00000000
1464,t20_kp24_y,0.00000000
1465,t14_kp25_y,0.00000000
1466,t14_kp09_y,0.00000000
1467,t14_kp21_y,0.00000000
1468,t19_kp24_x,0.00000000
1469,t14_kp24_y,0.00000000
1470,t15_kp00_x,0.00000000
1471,t14_kp32_y,0.00000000
1472,t14_kp29_x,0.00000000
1473,t20_kp24_x,0.00000000
1474,t14_kp29_y,0.00000000
1475,t14_kp30_x,0.00000000
1476,t14_kp32_x,0.00000000
1477,t14_kp30_y,0.00000000
1478,t14_kp31_y,0.00000000
1479,t19_kp23_y,0.00000000
1480,t14_kp22_y,0.00000000
1481,t14_kp22_x,0.00000000
1482,t20_kp27_y,0.00000000
1483,t53_kp28_x,0.00000000
1484,t19_kp26_y,0.00000000
1485,t20_kp27_x,0.00000000
1486,t14_kp19_y,0.00000000
1487,t20_kp26_y,0.00000000
1488,t20_kp26_x,0.00000000
1489,t14_kp18_x,0.00000000
1490,t14_kp27_y,0.00000000
1491,t14_kp04_x,0.00000000
1492,t14_kp05_x,0.00000000
1493,t14_kp06_x,0.00000000
1494,t19_kp27_y,0.00000000
1495,t14_kp28_y,0.00000000
1496,t14_kp28_x,0.00000000
1497,t14_kp07_x,0.00000000
1498,t51_kp18_x,0.00000000
1499,t51_kp19_x,0.00000000
1500,t14_kp08_x,0.00000000
1501,t51_kp21_x,0.00000000
1502,t19_kp27_x,0.00000000
1503,t12_kp21_y,0.00000000
1504,t50_kp25_x,0.00000000
1505,t12_kp22_x,0.00000000
1506,t12_kp14_y,0.00000000
1507,t12_kp15_x,0.00000000
1508,t12_kp15_y,0.00000000
1509,t21_kp04_x,0.00000000
1510,t21_kp03_x,0.00000000
1511,t12_kp16_y,0.00000000
1512,t21_kp02_y,0.00000000
1513,t12_kp17_x,0.00000000
1514,t12_kp17_y,0.00000000
1515,t12_kp18_x,0.00000000
1516,t21_kp02_x,0.00000000
1517,t54_kp14_x,0.00000000
1518,t20_kp08_x,0.00000000
1519,t13_kp07_x,0.00000000
1520,t13_kp06_x,0.00000000
1521,t50_kp27_y,0.00000000
1522,t54_kp10_x,0.00000000
1523,t50_kp28_x,0.00000000
1524,t54_kp08_x,0.00000000
1525,t50_kp28_y,0.00000000
1526,t54_kp15_x,0.00000000
1527,t54_kp06_x,0.00000000
1528,t13_kp14_y,0.00000000
1529,t50_kp29_y,0.00000000
1530,t13_kp14_x,0.00000000
1531,t13_kp13_y,0.00000000
1532,t13_kp13_x,0.00000000
1533,t50_kp30_x,0.00000000
1534,t21_kp01_x,0.00000000
1535,t50_kp29_x,0.00000000
1536,t20_kp31_x,0.00000000
1537,t12_kp30_y,0.00000000
1538,t12_kp30_x,0.00000000
1539,t12_kp29_y,0.00000000
1540,t20_kp32_x,0.00000000
1541,t12_kp29_x,0.00000000
1542,t20_kp32_y,0.00000000
1543,t50_kp26_x,0.00000000
1544,t12_kp28_x,0.00000000
1545,t12_kp27_y,0.00000000
1546,t12_kp09_y,0.00000000
1547,t12_kp03_x,0.00000000
1548,t12_kp08_x,0.00000000
1549,t12_kp07_x,0.00000000
1550,t12_kp06_x,0.00000000
1551,t12_kp05_y,0.00000000
1552,t12_kp28_y,0.00000000
1553,t20_kp28_x,0.00000000
1554,t12_kp20_y,0.00000000
1555,t12_kp20_x,0.00000000
1556,t12_kp19_y,0.00000000
1557,t20_kp28_y,0.00000000
1558,t12_kp19_x,0.00000000
1559,t12_kp18_y,0.00000000
1560,t12_kp31_x,0.00000000
1561,t20_kp29_x,0.00000000
1562,t12_kp26_x,0.00000000
1563,t12_kp25_y,0.00000000
1564,t12_kp24_y,0.00000000
1565,t12_kp24_x,0.00000000
1566,t12_kp23_y,0.00000000
1567,t20_kp30_y,0.00000000
1568,t12_kp22_y,0.00000000
1569,t12_kp26_y,0.00000000
1570,t13_kp16_y,0.00000000
1571,t13_kp16_x,0.00000000
1572,t20_kp17_y,0.00000000
1573,t20_kp18_x,0.00000000
1574,t20_kp19_y,0.00000000
1575,t13_kp25_y,0.00000000
1576,t13_kp25_x,0.00000000
1577,t13_kp08_x,0.00000000
1578,t13_kp23_y,0.00000000
1579,t13_kp22_y,0.00000000
1580,t13_kp21_y,0.00000000
1581,t20_kp09_x,0.00000000
1582,t13_kp20_y,0.00000000
1583,t13_kp30_y,0.00000000
1584,t13_kp30_x,0.00000000
1585,t13_kp29_y,0.00000000
1586,t13_kp24_y,0.00000000
1587,t53_kp28_y,0.00000000
1588,t20_kp23_y,0.00000000
1589,t14_kp12_y,0.00000000
1590,t14_kp12_x,0.00000000
1591,t54_kp03_x,0.00000000
1592,t54_kp02_x,0.00000000
1593,t54_kp01_x,0.00000000
1594,t13_kp17_x,0.00000000
1595,t20_kp15_y,0.00000000
1596,t54_kp00_x,0.00000000
1597,t53_kp32_y,0.00000000
1598,t20_kp16_x,0.00000000
1599,t13_kp18_y,0.00000000
1600,t13_kp18_x,0.00000000
1601,t13_kp17_y,0.00000000
1602,t20_kp16_y,0.00000000
